url,car,price,model year,VIN,condition,cylinders,drive,fuel,odometer,paint color,size,title status,transmission,type,pic,
https://medford.craigslist.org/cto/d/medford-04-subaru-forester-xt-limited/7078053827.html,2004 subaru forester,2000,2004,,fair,,,gas,220000,,,clean,automatic,,https://images.craigslist.org/00w0w_hkQcKOLS0gJ_600x450.jpg,
https://medford.craigslist.org/cto/d/medford-2007-subaru-forester-sports-25/7077892724.html,2007 Subaru Forester Sports 2.5 XT,12900,2007,,excellent,4cylinders,4wd,gas,,silver,mid-size,clean,manual,SUV,https://images.craigslist.org/00q0q_jHebgA4G2Ei_600x450.jpg,
https://medford.craigslist.org/ctd/d/bend-2017-subaru-forester-25i-premium/7075624834.html,2017 Subaru Forester,21750,2017,JF2SJAGC3HH803198,excellent,4cylinders,4wd,gas,22000,white,,clean,automatic,SUV,https://images.craigslist.org/00F0F_batQ9NKxuxM_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2010-subaru-forester-25x/7075159931.html,2010 Subaru Forester,10997,2010,JF2SH6DC1AH780927,,4cylinders,4wd,gas,137585,,,clean,automatic,wagon,https://images.craigslist.org/00w0w_kEbLw3TSJ8c_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2017-subaru-forester-25i/7074944606.html,2017 Subaru Forester,20995,2017,JF2SJAJC3HH456433,good,4cylinders,4wd,gas,57298,black,mid-size,clean,automatic,SUV,https://images.craigslist.org/00r0r_7PUPl5vA29q_600x450.jpg,
https://medford.craigslist.org/cto/d/ashland-2003-subaru-forester-xs/7074078325.html,2003 subaru forester,3500,2003,,fair,,,gas,155000,grey,,salvage,manual,,https://images.craigslist.org/00M0M_5azCybcyAOj_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2018-subaru-forester-all-wheel/7071595832.html,2018 Subaru Forester,18995,2018,JF2SJARC8JH608541,,4cylinders,4wd,gas,9695,,,rebuilt,automatic,wagon,https://images.craigslist.org/00n0n_8bsWCz9Up45_600x450.jpg,
https://medford.craigslist.org/ctd/d/medford-2015-subaru-forester-4dr-cvt/7071590152.html,2015 Subaru Forester,15499,2015,JF2SJAFC2FH564743,,4cylinders,4wd,gas,53022,brown,,clean,automatic,SUV,https://images.craigslist.org/00m0m_6O8WzJRIi0O_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2010-subaru-forester-25x/7070767999.html,2010 Subaru Forester,10997,2010,JF2SH6DC1AH780927,,4cylinders,4wd,gas,137585,,,clean,automatic,wagon,https://images.craigslist.org/00w0w_kEbLw3TSJ8c_600x450.jpg,
https://medford.craigslist.org/ctd/d/medford-2018-subaru-forester-awd-all/7070212037.html,2018 Subaru Forester,0,,JF2SJAGCXJH576369,,4cylinders,4wd,gas,27016,,,clean,automatic,SUV,https://images.craigslist.org/00P0P_2VwQKGLFOCR_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2019-subaru-forester-awd-all/7069714504.html,2019 Subaru Forester,25995,2019,JF2SKAUC0KH502235,,4cylinders,4wd,gas,1971,,,rebuilt,automatic,wagon,https://images.craigslist.org/00s0s_kitnh0MIFD6_600x450.jpg,
