url,car,price,model year,VIN,condition,cylinders,drive,fuel,odometer,paint color,size,title status,transmission,type,
https://humboldt.craigslist.org/cto/d/arcata-2000-camaro-top-stick-shift/7067955947.html,2000 chevrolet camaro,2000,2000,2g1fp22k4y2174723,good,6 cylinders,rwd,gas,,black,sub-compact,clean,manual,hatchback,
https://redding.craigslist.org/cto/d/los-molinos-2010-ss-camaro-original/7073731534.html,2010 2010 chevrolet Camaro,22000,2010,,,8 cylinders,rwd,gas,,white,mid-size,clean,manual,other,
https://medford.craigslist.org/cto/d/medford-reduced-1998-camaro-for-sale/7064848951.html,1998 Chevrolet Camaro,2500,1998,2G1FP22K5W2110493,good,6 cylinders,rwd,gas,173000,green,mid-size,clean,automatic,coupe,
https://medford.craigslist.org/cto/d/white-city-2014-camaro-rs/7059719129.html,2014 chevrolet camaro RS,14500,2014,,excellent,6 cylinders,rwd,gas,44000,yellow,,clean,manual,coupe,
