url,car,price,model year,VIN,condition,cylinders,drive,fuel,odometer,paint color,size,title status,transmission,type,pic,
https://redding.craigslist.org/ctd/d/redding-2017-subaru-outback-25i-premium/7073537299.html,2017 Subaru Outback 2.5i Premium,18999,2017,4S4BSAFC5H3394014,,,,gas,76280,grey,,clean,automatic,wagon,https://images.craigslist.org/00v0v_cbc8lJigysC_600x450.jpg,
https://redding.craigslist.org/cto/d/rancho-cordova-2009-subaru-outback-ml/7073070046.html,2009 subaru outback,6000,2009,,,4cylinders,,gas,92700,blue,,salvage,automatic,,https://images.craigslist.org/00f0f_cu0UqScJIQY_600x450.jpg,
https://redding.craigslist.org/ctd/d/rancho-cordova-2015-subaru-outback-25i/7071880327.html,2015 SUBARU OUTBACK,15998,2015,4S4BSBAC3F3227726,,,,gas,68955,,,clean,,wagon,https://images.craigslist.org/00606_gKTWMoORcE3_600x450.jpg,
https://redding.craigslist.org/ctd/d/redding-2016-subaru-outback-awd-all/7068852869.html,2016 Subaru Outback,0,,4S4BSBNC0G3265653,,4cylinders,4wd,gas,80707,,,clean,automatic,SUV,https://images.craigslist.org/01010_z7Pi5ERDJC_600x450.jpg,
https://redding.craigslist.org/ctd/d/sacramento-2005-subaru-outback-xt/7068501215.html,2005 Subaru OUTBACK XT LIMITED - NEW TIRES - SUNROOF -,7988,2005,,excellent,4cylinders,4wd,gas,,white,mid-size,clean,automatic,wagon,https://images.craigslist.org/00Q0Q_hVuVSjbfrqs_600x450.jpg,
https://redding.craigslist.org/ctd/d/redding-2017-subaru-outback-25i-premium/7068456615.html,2017 Subaru Outback 2.5i Premium,18999,2017,4S4BSAFC5H3394014,,,,gas,76280,grey,,clean,automatic,wagon,https://images.craigslist.org/00v0v_cbc8lJigysC_600x450.jpg,
https://redding.craigslist.org/ctd/d/redding-2017-subaru-outback-25i-premium/7065393600.html,2017 Subaru Outback 2.5i Premium,18999,2017,4S4BSAFC5H3394014,,,,gas,76280,grey,,clean,automatic,wagon,https://images.craigslist.org/00v0v_cbc8lJigysC_600x450.jpg,
https://redding.craigslist.org/ctd/d/redding-2018-subaru-outback-awd-all/7064669495.html,2018 Subaru Outback,0,,4S4BSANC9J3252174,,4cylinders,4wd,gas,73465,,,clean,automatic,SUV,https://images.craigslist.org/00t0t_g7bnmHTW1Sj_600x450.jpg,
https://redding.craigslist.org/ctd/d/sacramento-2006-subaru-outback-25-xt/7064044702.html,2006 SUBARU OUTBACK,6990,2006,4S4BP67C264303592,,,,gas,108646,white,,clean,automatic,wagon,https://images.craigslist.org/00L0L_6WTmtrz6YQd_600x450.jpg,
https://siskiyou.craigslist.org/cto/d/dunsmuir-2000-subaru-outback/7082493557.html,2000 Subaru Outback,3000,2000,,good,4cylinders,4wd,gas,183000,,compact,clean,automatic,wagon,https://images.craigslist.org/00b0b_6q3oT5pkeh8_600x450.jpg,
https://siskiyou.craigslist.org/cto/d/mount-shasta-2013-subaru-outback-limited/7079798123.html,2013 Subaru Outback Limited,9900,2013,4S4BRBKCXD3286408,excellent,4cylinders,,gas,140000,white,,clean,automatic,,https://images.craigslist.org/00K0K_30lSYQBnjEQ_600x450.jpg,
https://mendocino.craigslist.org/cto/d/willits-2016-subaru-outback/7066683300.html,2016 Subaru Outback,25000,2016,,likenew,,,gas,,,,clean,automatic,,https://images.craigslist.org/01414_3N2kgj4FBmf_600x450.jpg,
https://medford.craigslist.org/cto/d/central-point-2002-subaru-outback/7082975907.html,2002 Subaru Outback Limited,4300,2002,4S3BH686827652078,good,4cylinders,4wd,gas,199095,green,,clean,automatic,wagon,https://images.craigslist.org/00606_j9LsVdFZaf1_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-2016-subaru-outback-36r/7082880006.html,2016 Subaru Outback 3.6R,23786,2016,4S4BSENC9G3344823,,,,gas,42918,,,clean,automatic,,https://images.craigslist.org/00q0q_ijfTBqREoE3_600x450.jpg,
https://medford.craigslist.org/ctd/d/ashland-2005-subaru-outback-25-xt/7082824313.html,2005 Subaru Outback 2.5 XT Limited,4999,2005,4S4BP67C754337056,good,4cylinders,4wd,gas,203501,blue,compact,clean,automatic,wagon,https://images.craigslist.org/00L0L_bOwaYUrky7O_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2008-subaru-outback-25xt/7082404873.html,2008 Subaru Outback XT Limited turbo,9997,2008,4S4BP63C984348361,,,,gas,138012,blue,,clean,automatic,wagon,https://images.craigslist.org/00F0F_2id47VZ01nG_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-2013-subaru-outback-36r-awd/7082225999.html,2013 Subaru Outback 3.6R,12999,2013,,,6cylinders,4wd,gas,121000,silver,mid-size,clean,automatic,wagon,https://images.craigslist.org/00S0S_bNUoPhjno6X_600x450.jpg,
https://medford.craigslist.org/ctd/d/medford-2016-subaru-outback-4dr-wgn-25i/7082183339.html,2016 Subaru Outback,21494,2016,4S4BSACC5G3254418,,4cylinders,4wd,gas,29684,white,,clean,other,SUV,https://images.craigslist.org/00e0e_cNkcNpDjjZo_600x450.jpg,
https://medford.craigslist.org/cto/d/central-point-98-subaru-legacy-outback/7082113547.html,1998 subaru legacy outback,2500,1998,,,,,gas,,,,clean,automatic,,https://images.craigslist.org/00l0l_cp3M7tWYR0h_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-2011-subaru-outback/7081835059.html,2011 Subaru Outback,8500,2011,,,,,gas,,,,clean,automatic,,,
https://medford.craigslist.org/cto/d/jacksonville-immaculate-turbo-charged/7081064104.html,2006 subaru outback xt limited,6000,2006,,excellent,6cylinders,4wd,gas,146000,custom,full-size,clean,automatic,wagon,https://images.craigslist.org/00I0I_6ZIvfMkzDOV_600x450.jpg,
https://medford.craigslist.org/cto/d/grants-pass-2005-turbo-subaru-25-xt/7081041078.html,2005 Subaru Outback sxt,4200,2005,,good,4cylinders,4wd,gas,200000,blue,,clean,manual,wagon,https://images.craigslist.org/00v0v_k0eKctu3343_600x450.jpg,
https://medford.craigslist.org/cto/d/grants-pass-2003-subaru-legacy-outback/7080920857.html,2003 Subaru Legacy Outback,2000,2003,,good,4cylinders,4wd,gas,,black,,salvage,automatic,wagon,https://images.craigslist.org/00s0s_b7lJzAZr_600x450.jpg,
https://medford.craigslist.org/cto/d/medford-2000-subaru-outback/7080829889.html,2000 subaru outback,3500,2000,,good,4cylinders,4wd,gas,236000,green,full-size,clean,automatic,wagon,https://images.craigslist.org/00L0L_39OBJDw7bjx_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2013-subaru-outback-4dr-wgn-h4/7080334529.html,2013 Subaru Outback,10995,2013,4S4BRBKC7D3216039,excellent,4cylinders,4wd,gas,,,mid-size,clean,manual,wagon,https://images.craigslist.org/00w0w_bdmAvjcnRV7_600x450.jpg,
https://medford.craigslist.org/cto/d/central-point-06-subaru-outback/7080026960.html,2006 subaru outback,3950,2006,,good,4cylinders,4wd,gas,,blue,,salvage,automatic,SUV,https://images.craigslist.org/00707_gBlQhjSYGRw_600x450.jpg,
https://medford.craigslist.org/cto/d/mount-shasta-2013-subaru-outback-limited/7079811371.html,2013 Subaru Outback,9900,2013,4S4BRBKCXD3286408,excellent,4cylinders,,gas,140000,white,,clean,automatic,,https://images.craigslist.org/00K0K_30lSYQBnjEQ_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2008-subaru-outback-25xt/7079754652.html,2008 Subaru Outback,9997,2008,4S4BP63C984348361,,4cylinders,4wd,gas,138012,,,clean,automatic,wagon,https://images.craigslist.org/00b0b_jUdsj7Lnxfg_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2007-subaru-outback-25-xt/7079605219.html,2007 Subaru Outback,10997,2007,4S4BP63CX74326366,,4cylinders,4wd,gas,112097,,,clean,automatic,wagon,https://images.craigslist.org/00g0g_iFJFnV0iquO_600x450.jpg,
https://medford.craigslist.org/cto/d/grants-pass-96-subaru-outback-wagon/7079584393.html,1996 subaru legacy outback,2499,1996,,,,,gas,,,,clean,manual,,https://images.craigslist.org/01111_lEZCt3Vg4Vy_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-1999-subaru-impreza-outback/7079292626.html,1999 Subaru Impreza Outback,3999,1999,,,4cylinders,4wd,gas,249000,white,compact,clean,automatic,wagon,https://images.craigslist.org/00w0w_7g6o7ignGcs_600x450.jpg,
https://medford.craigslist.org/cto/d/grants-pass-96-subaru-outback-wagon/7078109750.html,1996 subaru legacy outback,2499,1996,,,,,gas,,,,clean,manual,,https://images.craigslist.org/01111_lEZCt3Vg4Vy_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-2013-subaru-outback-4dr-wgn/7076726326.html,2013 Subaru Outback,14999,2013,4S4BRBPC5D3244916,excellent,4cylinders,4wd,gas,128667,grey,mid-size,clean,automatic,wagon,https://images.craigslist.org/00q0q_bOLeEckS6iC_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-16-subaru-outback-36r-limited/7076185622.html,2016 Subaru Outback,24995,2016,4S4BSENC9G3270710,good,6cylinders,4wd,gas,32889,grey,mid-size,clean,automatic,SUV,https://images.craigslist.org/00D0D_aFgGyQa00Bb_600x450.jpg,
https://medford.craigslist.org/ctd/d/medford-2012-subaru-outback-25i-4wd-1/7075871768.html,2012 2012 Subaru Outback,9994,2012,,excellent,4cylinders,4wd,gas,147000,blue,mid-size,clean,automatic,SUV,https://images.craigslist.org/00909_9PZxH3jJ40i_600x450.jpg,
https://medford.craigslist.org/cto/d/grants-pass-2003-subaru-legacy-outback/7075256201.html,2003 Subaru Legacy Outback,2000,2003,,good,4cylinders,4wd,gas,,black,,salvage,automatic,wagon,https://images.craigslist.org/00s0s_b7lJzAZr_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2007-subaru-outback-25-xt/7075199276.html,2007 Subaru Outback,10997,2007,4S4BP63CX74326366,,4cylinders,4wd,gas,112097,,,clean,automatic,wagon,https://images.craigslist.org/00g0g_iFJFnV0iquO_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-2013-subaru-outback-36r-awd/7074709985.html,2013 Subaru Outback 3.6R,12999,2013,,,6cylinders,4wd,gas,121000,silver,mid-size,clean,automatic,wagon,https://images.craigslist.org/00S0S_bNUoPhjno6X_600x450.jpg,
https://medford.craigslist.org/cto/d/tenmile-2005-subaru-outback/7074046653.html,2005 subaru outback,3800,2005,,good,,,gas,,,,clean,automatic,,https://images.craigslist.org/00G0G_635FE5KAjYB_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-1999-subaru-impreza-outback/7073592546.html,1999 Subaru Impreza Outback,3999,1999,,,4cylinders,4wd,gas,249000,white,compact,clean,automatic,wagon,https://images.craigslist.org/00w0w_7g6o7ignGcs_600x450.jpg,
https://medford.craigslist.org/cto/d/grants-pass-1998-subaru-outback/7072198950.html,1998 subaru outback,2400,1998,,fair,4cylinders,4wd,gas,180000,,,rebuilt,automatic,,https://images.craigslist.org/00303_1Avrg6Ur3WZ_600x450.jpg,
https://medford.craigslist.org/ctd/d/medford-2012-subaru-outback-36r-limited/7071416538.html,2012 subaru outback 3.6r limited awd,14724,2012,,excellent,6cylinders,4wd,gas,99735,black,mid-size,clean,automatic,SUV,https://images.craigslist.org/00202_hVUnTOnHTlz_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2007-subaru-outback-25-xt/7070822071.html,2007 Subaru Outback,10997,2007,4S4BP63CX74326366,,4cylinders,4wd,gas,112097,,,clean,automatic,wagon,https://images.craigslist.org/00g0g_iFJFnV0iquO_600x450.jpg,
https://medford.craigslist.org/cto/d/grants-pass-2009-subaru-outback-5d/7069990264.html,2009 subaru outback limited,7900,2009,4S4BP66C997335072,good,4cylinders,4wd,gas,118224,black,full-size,salvage,automatic,wagon,https://images.craigslist.org/00303_jOBjrHGivER_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2019-subaru-outback-awd-all/7069709332.html,2019 Subaru Outback,21950,2019,4S4BSAHC6K3219226,,4cylinders,4wd,gas,15829,,,rebuilt,automatic,wagon,https://images.craigslist.org/00g0g_6SukxWvMDe5_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-2013-subaru-outback-36r-awd/7069686736.html,2013 Subaru Outback 3.6R,12999,2013,,,6cylinders,4wd,gas,121000,silver,mid-size,clean,automatic,wagon,https://images.craigslist.org/00S0S_bNUoPhjno6X_600x450.jpg,
https://medford.craigslist.org/cto/d/grants-pass-09-subaru-outback/7068418284.html,2009 subaru legacy outback,4800,2009,,excellent,4cylinders,4wd,gas,,,,rebuilt,automatic,,https://images.craigslist.org/01414_hXpz1F01bMf_600x450.jpg,
https://medford.craigslist.org/ctd/d/central-point-2017-subaru-outback-25i/7068009118.html,2017 Subaru Outback,23999,2017,4S4BSANC7H3303603,,4cylinders,4wd,gas,42178,blue,,clean,other,SUV,https://images.craigslist.org/00606_9EgwtBZpfSe_600x450.jpg,
https://medford.craigslist.org/ctd/d/central-point-2010-subaru-outback-4dr/7066662624.html,2010 Subaru Outback,8998,2010,4S4BRBFC0A3341079,,4cylinders,4wd,gas,161156,green,,clean,other,wagon,https://images.craigslist.org/00s0s_1vGEetZiyLZ_600x450.jpg,
https://medford.craigslist.org/ctd/d/portland-2007-subaru-outback-25-xt/7066488376.html,2007 Subaru Outback,10997,2007,4S4BP63CX74326366,,4cylinders,4wd,gas,112097,,,clean,automatic,wagon,https://images.craigslist.org/00g0g_iFJFnV0iquO_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-2018-subaru-outback-25i/7065293717.html,2018 Subaru Outback 2.5i,23998,2018,4S4BSACC3J3380266,,,,gas,25696,,,clean,automatic,,https://images.craigslist.org/01313_32cvq6awbR4_600x450.jpg,
https://medford.craigslist.org/ctd/d/grants-pass-2013-subaru-outback-36r-awd/7064318405.html,2013 Subaru Outback 3.6R,12999,2013,,,6cylinders,4wd,gas,121000,silver,mid-size,clean,automatic,wagon,https://images.craigslist.org/00S0S_bNUoPhjno6X_600x450.jpg,
https://chico.craigslist.org/ctd/d/sacramento-2005-subaru-outback/7082599793.html,2005 Subaru Outback,3900,2005,,,,4wd,gas,,,,clean,automatic,,https://images.craigslist.org/00T0T_lo3PG9cP2Bi_600x450.jpg,
https://chico.craigslist.org/ctd/d/sacramento-2008-subaru-outback-limited/7082304425.html,2008 SUBARU OUTBACK LIMITED AWD,4500,2008,4S4BP62C187358883,excellent,4cylinders,4wd,gas,182332,grey,compact,clean,automatic,hatchback,https://images.craigslist.org/00p0p_apIvgC5JRAQ_600x450.jpg,
https://chico.craigslist.org/ctd/d/sacramento-2005-subaru-outback-5-speed/7081010710.html,2005 subaru outback wagon,5999,2005,4S4BP61C256381964,excellent,4cylinders,4wd,gas,152207,blue,,clean,manual,,https://images.craigslist.org/01313_5vuKuNzABUF_600x450.jpg,
https://chico.craigslist.org/ctd/d/chico-2015-subaru-outback-awd/7078552292.html,2015 Subaru Outback AWD,13900,2015,,likenew,4cylinders,4wd,gas,31,grey,,rebuilt,automatic,wagon,https://images.craigslist.org/01111_4ipllbnV37_600x450.jpg,
https://chico.craigslist.org/ctd/d/sacramento-2005-subaru-outback/7077746956.html,2005 Subaru Outback,3900,2005,,,,4wd,gas,,,,clean,automatic,,https://images.craigslist.org/00T0T_lo3PG9cP2Bi_600x450.jpg,
https://chico.craigslist.org/cto/d/chico-2017-subaru-outback-limited/7076138679.html,2017 subaru outback,20000,2017,,excellent,4cylinders,4wd,gas,74000,blue,mid-size,clean,automatic,,https://images.craigslist.org/00000_fSNQKF6wKW8_600x450.jpg,
https://chico.craigslist.org/ctd/d/gridley-1998-subaru-legacy-outback/7076004368.html,1998 subaru outback wagon,2495,1998,,good,4cylinders,4wd,gas,205000,silver,compact,clean,automatic,wagon,https://images.craigslist.org/00G0G_bajL3Dwo1OW_600x450.jpg,
https://chico.craigslist.org/ctd/d/sacramento-2005-subaru-outback-25i/7075917296.html,2005 Subaru Outback,3999,2005,4S4BP62C357328571,excellent,,4wd,gas,209598,silver,,clean,automatic,wagon,https://images.craigslist.org/00606_975kPubUw1A_600x450.jpg,
https://chico.craigslist.org/ctd/d/gridley-2000-subaru-outback-wagon-all/7075882354.html,2000 SUBARU OUTBACK,2995,2000,,good,4cylinders,4wd,gas,214000,green,compact,clean,automatic,wagon,https://images.craigslist.org/00H0H_2SU32HqHGaf_600x450.jpg,
https://chico.craigslist.org/ctd/d/gridley-2001-subaru-legacy-outback/7075555739.html,2001 subaru outback,2395,2001,,good,4cylinders,4wd,gas,295000,white,compact,salvage,automatic,wagon,https://images.craigslist.org/00C0C_WmemW3a8Cg_600x450.jpg,
https://chico.craigslist.org/cto/d/davis-2008-subaru-outback-5-speed-awd-4/7075308135.html,2008 subaru outback awd wagon,3750,2008,,good,4cylinders,4wd,gas,141000,,mid-size,salvage,manual,wagon,https://images.craigslist.org/00h0h_j8JFQEc5dCn_600x450.jpg,
https://chico.craigslist.org/ctd/d/gridley-2002-subaru-outback-wagon-all/7074742296.html,2002 subaru outback,2995,2002,,good,4cylinders,4wd,gas,171000,green,compact,clean,automatic,wagon,https://images.craigslist.org/01616_93Vi4oUzxUu_600x450.jpg,
https://chico.craigslist.org/ctd/d/palermo-2003-subaru-outback-legacy/7073739351.html,2003 Subaru 2003 Outback Legacy,3000,2003,,,6cylinders,4wd,gas,170000,black,,clean,automatic,,https://images.craigslist.org/00R0R_nTudidu2cR_600x450.jpg,
https://chico.craigslist.org/cto/d/sacramento-2010-subaru-outback-25/7073685490.html,2010 subaru outback,5500,2010,,excellent,4cylinders,4wd,gas,160000,blue,compact,salvage,automatic,SUV,https://images.craigslist.org/00p0p_62O8lduIh51_600x450.jpg,
https://chico.craigslist.org/ctd/d/sacramento-2005-subaru-outback/7073141634.html,2005 Subaru Outback,3900,2005,,,,4wd,gas,,,,clean,automatic,,https://images.craigslist.org/00T0T_lo3PG9cP2Bi_600x450.jpg,
https://chico.craigslist.org/cto/d/chico-2001-subaru-outback-needs-engine/7069963286.html,2001 2001 subaru outback,1200,2001,,,,,gas,,,,clean,manual,,,
https://chico.craigslist.org/cto/d/sacramento-2013-subaru-outback-limited/7069895607.html,2013 subaru outback,8500,2013,,excellent,4cylinders,4wd,gas,054321,blue,,salvage,automatic,,https://images.craigslist.org/00f0f_bHbdpFwSPEi_600x450.jpg,
https://chico.craigslist.org/ctd/d/chico-2006-subaru-outback-25i-limited/7068567990.html,2006 Subaru Outback 2.5i Limited,5995,2006,4S4BP62CX66327585,,,,gas,150875,white,,clean,manual,wagon,https://images.craigslist.org/00V0V_bHQcxlO8Bdt_600x450.jpg,
https://chico.craigslist.org/ctd/d/gridley-1998-subaru-legacy-outback/7064688521.html,1998 subaru outback wagon,2495,1998,,good,4cylinders,4wd,gas,205000,silver,compact,clean,automatic,wagon,https://images.craigslist.org/00G0G_bajL3Dwo1OW_600x450.jpg,
https://klamath.craigslist.org/cto/d/fort-klamath-2002-subaru-outback/7074200491.html,2002 subaru outback,2500,2002,,excellent,4cylinders,4wd,gas,,white,full-size,clean,manual,SUV,https://images.craigslist.org/01010_aAy3KJLFnTe_600x450.jpg,
https://klamath.craigslist.org/ctd/d/klamath-falls-2001-subaru-outback/7069268850.html,2001 subaru outback,1900,2001,,,,,gas,,,,clean,automatic,,https://images.craigslist.org/00p0p_3FpCatcu8uM_600x450.jpg,
https://klamath.craigslist.org/ctd/d/klamath-falls-2017-subaru-outback-25i/7068992058.html,2017 Subaru Outback,0,,4S4BSACC6H3426974,,4cylinders,4wd,gas,41879,red,,clean,other,SUV,https://images.craigslist.org/00K0K_glue8SkLUyr_600x450.jpg,
